0.580559291
0.570342251
0.567368102
0.522435709
0.506038361
0.313241935
0.310588372
0.311853383
0.307704591
0.387714146
0.370182527
0.370147058
0.369768419
0.370080543
0.387540143
0.3868049
0.38612707
0.383933524
0.382010174
